-172.78,1.7017,123.25
-172.94,1.6708,124.06
-172.94,1.6708,124.06
-174.19,1.0294,124.52
-174.74,0.52263,124.3
-175.06,0.094618,123.98
-175.34,-0.25933,123.63
-175.78,-0.54296,123.35
-176.39,-0.74121,123.12
-177,-1.0475,122.9
-177.43,-1.3621,122.62
-177.76,-1.5935,122.31
-178.07,-1.7217,122.01
-178.31,-1.8051,121.83
-178.45,-1.8701,121.77
-178.52,-1.8972,121.75
-178.57,-1.862,121.71
-178.64,-1.7847,121.65
-178.73,-1.6817,121.57
-178.82,-1.5289,121.43
-178.78,-1.2709,121.26
-178.64,-0.94118,121.05
-178.53,-0.63024,120.88
-178.58,-0.26933,120.7
-178.62,-0.16707,120.69
-178.59,-0.046847,120.62
-178.52,0.077568,120.53
-178.46,0.18921,120.51
-178.42,0.29731,120.5
-178.41,0.41575,120.36
-178.4,0.53723,120.28
-178.41,0.61747,120.08
-178.43,0.66909,119.84
-178.47,0.71874,119.64
-178.53,0.75247,119.48
-178.59,0.77573,119.37
-178.66,0.7793,119.21
-178.72,0.75726,118.98
-178.77,0.74242,118.67
-178.8,0.75278,118.45
-178.8,0.78987,118.3
-178.75,0.85012,118.27
-178.74,0.91584,118.15
-178.79,0.96455,118.08
-178.97,0.93513,117.82
-179.05,0.88079,117.74
-179.12,0.83265,117.68
-179.16,0.77821,117.6
-179.25,0.71703,117.38
-179.32,0.64375,117.2
-179.39,0.60547,116.94
-179.42,0.60661,116.74
-179.41,0.65726,116.47
-179.37,0.70463,116.28
-179.27,0.77932,116.29
-179.19,0.81671,116.35
-179.14,0.7984,116.41
-179.13,0.80056,116.36
-179.16,0.7889,116.21
-179.2,0.7609,116.09
-179.23,0.76807,116.01
-179.26,0.77589,115.94
-179.28,0.73394,115.87
-179.29,0.70452,115.77
-179.28,0.70754,115.68
-179.27,0.7194,115.57
-179.26,0.71102,115.43
-179.19,0.69003,115.31
-179.14,0.68677,115.22
-179.11,0.6842,115.12
-179.11,0.65841,114.98
-179.12,0.63684,114.85
-179.13,0.63596,114.84
-179.15,0.6164,114.77
-179.13,0.62186,114.81
-179.11,0.61832,114.86
-179.07,0.6164,114.92
-179.02,0.62841,114.97
-179,0.62401,115
-178.96,0.58477,114.92
-178.92,0.57224,114.87
-178.97,0.56003,114.69
-179,0.55651,114.5
-178.97,0.58162,114.42
-178.9,0.61154,114.48
-178.87,0.60019,114.5
-178.85,0.59181,114.56
-178.8,0.59722,114.8
-178.8,0.59722,114.8
-178.71,0.59394,115.08
-178.71,0.5876,115.11
-178.72,0.58031,115.15
-178.72,0.5717,115.21
-178.71,0.57445,115.26
-178.68,0.56776,115.26
-178.68,0.56239,115.21
-178.66,0.55315,115.21
-178.66,0.54866,115.16
-178.66,0.53511,115.09
-178.61,0.53424,115.19
-178.58,0.53203,115.28
-178.56,0.52266,115.42
-178.55,0.50228,115.51
-178.55,0.49576,115.67
-178.55,0.46769,115.83
-178.55,0.43669,115.93
-178.55,0.43669,115.93
-178.45,0.42143,116.34
-178.45,0.42143,116.34
-178.3,0.45741,117.22
-178.14,0.52565,118.37
-178.25,0.47622,117.76
-178.02,0.58699,119.04
-177.72,0.71082,120.44
-177.87,0.65236,119.77
-177.56,0.79569,121.18
-177.42,0.86995,121.91
-177.3,0.93355,122.62
-177.2,0.99707,123.48
-177.09,1.0495,124.35
-176.98,1.1185,125.22
-176.86,1.1986,126.03
-176.75,1.2521,126.89
-176.65,1.2951,127.83
-176.56,1.3605,128.93
-176.46,1.4327,130.1
-176.35,1.4817,131.22
-176.23,1.5324,132.47
-176.11,1.5842,133.71
-176.01,1.6252,134.86
-175.92,1.6746,136
-175.77,1.7756,137.3
-175.61,1.9,138.6
-175.48,1.98,139.97
-175.37,2.0156,141.36
-175.31,2.0776,142.65
-175.28,2.1058,143.82
-175.39,2.0936,145.5
-175.39,2.0936,145.5
-175.35,2.3104,147.36
-175.24,2.5479,148.4
-175.14,2.777,149.48
-175.13,2.9228,150.5
-175.18,2.9808,151.48
-175.27,2.9815,152.43
-175.37,2.9884,153.3
-175.45,3.04,154.11
-175.48,3.1146,155.03
-175.45,3.2339,155.94
-175.39,3.4091,156.76
-175.35,3.5574,157.7
-175.43,3.5644,158.48
-175.62,3.4421,159.03
-175.83,3.304,159.59
-175.97,3.3064,160.18
-176.06,3.3933,160.78
-176.18,3.4629,161.51
-176.32,3.4907,162.28
-176.47,3.5113,163.09
-176.55,3.5953,163.98
-176.57,3.759,164.98
-176.58,3.8797,165.88
-176.65,3.8551,166.81
-176.79,3.7,167.6
-176.94,3.5766,168.34
-177.11,3.4691,169.12
-177.27,3.3246,169.98
-177.39,3.2304,170.81
-177.46,3.2639,171.8
-177.49,3.4482,172.89
-177.52,3.697,173.97
-177.54,3.9404,175.23
-177.58,4.1839,176.54
-177.6,4.4381,177.76
-177.6,4.7186,179.13
-177.57,4.9782,-179.44
-177.56,5.1275,-178.15
-177.56,5.2647,-176.94
-177.61,5.3835,-175.78
-177.7,5.4109,-174.73
-177.84,5.3948,-173.78
-178.03,5.3351,-172.96
-178.2,5.2684,-172.22
-178.35,5.2703,-171.66
-178.5,5.3081,-171.09
-178.65,5.3666,-170.55
-178.81,5.4527,-169.98
-178.95,5.6782,-169.3
-179.07,5.9998,-168.5
-179.16,6.2423,-167.51
-179.23,6.3412,-166.52
-179.3,6.3357,-165.6
-179.39,6.2362,-164.78
-179.49,6.0454,-164.04
-179.57,5.8462,-163.37
-179.68,5.7395,-162.76
-179.79,5.6868,-162.14
-179.9,5.6289,-161.52
-179.99,5.5896,-160.76
179.89,5.613,-159.91
179.77,5.7198,-158.9
179.65,5.8199,-157.89
179.65,5.8199,-157.89
179.46,6.0034,-155.98
179.41,6.198,-155.01
179.35,6.461,-154.13
179.27,6.5872,-153.38
179.22,6.478,-152.67
179.2,6.2818,-152.06
179.17,6.2215,-151.69
179.12,6.3134,-151.47
179.05,6.4627,-151.22
178.97,6.5321,-150.84
178.88,6.4197,-150.36
178.77,6.0616,-149.81
178.65,5.627,-149.24
178.48,5.1634,-148.66
178.24,4.7095,-148.24
178.24,4.7095,-148.24
177.36,4.0188,-147.84
176.92,3.6224,-147.48
176.92,3.6224,-147.48
176.23,3.3683,-146.61
176.23,3.3683,-146.61
175.59,3.6731,-145.53
175.33,3.8001,-144.67
175.05,3.8967,-143.62
174.71,3.9747,-142.5
174.45,3.9922,-141.51
174.4,4.0462,-140.66
174.45,4.2547,-139.85
174.45,4.2547,-139.85
174.62,5.2112,-138.21
174.72,5.8283,-137.24
174.86,6.3286,-136.1
175.05,6.6061,-134.76
175.28,6.6822,-133.32
175.52,6.6283,-131.89
175.77,6.4827,-130.45
176,6.3277,-129.14
176.24,6.2369,-127.93
176.5,6.2427,-126.87
176.76,6.366,-126.06
177.02,6.561,-125.53
177.3,6.749,-125.18
177.59,6.8854,-124.94
177.84,6.9828,-124.79
178.03,7.0667,-124.75
178.21,7.1,-124.7
178.21,7.1,-124.7
178.51,7.1017,-124.51
178.54,7.153,-124.33
178.53,7.2221,-123.98
178.54,7.2642,-123.45
178.61,7.2693,-122.83
178.7,7.2867,-122.12
178.75,7.3416,-121.37
178.63,7.515,-119.8
178.63,7.515,-119.8
178.55,7.5825,-117.9
178.51,7.6638,-116.99
178.44,7.8558,-116.04
178.44,7.8558,-116.04
178.13,8.4624,-113.62
178.13,8.4624,-113.62
177.72,9.2948,-111.04
177.57,9.5396,-109.83
177.5,9.758,-108.82
177.5,10.004,-107.96
177.48,10.353,-107.3
177.33,10.738,-106.69
177.05,11.079,-106.17
176.76,11.396,-105.61
176.52,11.737,-104.92
176.23,12.01,-104.29
175.89,12.096,-103.87
175.6,12.031,-103.68
175.6,12.031,-103.68
175.33,11.75,-103.37
175.28,11.614,-102.97
175.21,11.482,-102.39
175.18,11.33,-101.59
175.22,11.107,-100.61
175.31,10.753,-99.548
175.5,10.241,-98.463
175.74,9.6017,-97.46
176.06,8.9606,-96.534
176.44,8.4374,-95.716
176.69,8.1012,-95.043
176.77,7.9116,-94.646
176.8,7.7779,-94.401
176.99,7.6227,-94.332
177.33,7.4126,-94.51
177.68,7.1163,-94.98
177.99,6.7312,-95.615
178.26,6.3444,-96.24
178.5,6.0105,-96.807
178.65,5.7525,-97.226
178.62,5.5855,-97.418
178.43,5.4868,-97.531
178.2,5.4225,-97.566
177.98,5.4261,-97.496
177.67,5.5546,-97.238
177.3,5.7541,-96.681
176.96,5.9002,-95.907
176.65,6.0061,-94.975
176.4,6.0559,-93.916
176.24,5.9385,-92.816
176.25,5.6323,-91.75
176.45,5.2276,-90.731
176.71,4.8197,-89.85
176.95,4.4081,-89.046
177.09,4.0857,-88.28
177.05,3.9877,-87.53
176.89,4.1097,-86.854
176.64,4.3708,-86.44
176.44,4.5319,-86.46
176.37,4.3939,-87.045
176.44,4.027,-88.321
176.34,3.7686,-90.04
175.84,3.8073,-91.624
175.08,4.092,-92.428
174.44,4.388,-92.368
174.01,4.4899,-91.835
173.86,4.3731,-91.29
173.82,4.1345,-91.018
173.59,3.8714,-90.96
173.11,3.6691,-90.89
172.57,3.5043,-90.699
172.18,3.2777,-90.387
172,2.9772,-90.101
171.93,2.7138,-89.855
171.88,2.5551,-89.524
171.81,2.493,-89.143
171.77,2.4745,-88.818
171.8,2.4615,-88.587
171.88,2.454,-88.475
172.1,2.4152,-88.533
171.98,2.4436,-88.469
172.21,2.359,-88.728
172.32,2.2729,-89.056
172.46,2.143,-89.51
172.7,1.9532,-90.054
173.07,1.6793,-90.605
173.49,1.3591,-91.204
173.8,1.103,-91.758
173.98,0.95865,-92.189
174.07,0.87676,-92.463
174.16,0.82314,-92.618
174.27,0.77825,-92.711
174.37,0.74516,-92.695
174.41,0.74145,-92.557
174.39,0.76282,-92.379
174.38,0.78382,-92.051
174.37,0.77048,-91.788
174.37,0.77527,-91.56
174.34,0.77468,-91.368
174.34,0.76741,-91.036
174.34,0.76469,-90.72
174.33,0.7711,-90.549
174.3,0.81502,-90.499
174.26,0.88432,-90.501
174.15,0.94764,-90.486
174.03,0.98792,-90.496
173.94,1.004,-90.543
173.83,0.98964,-90.53
173.69,0.93964,-90.543
173.55,0.88711,-90.546
173.41,0.842,-90.517
173.25,0.84371,-90.459
173.13,0.85292,-90.302
172.99,0.88849,-90.276
172.8,0.92649,-90.364
172.59,0.96046,-90.386
172.43,1.0169,-90.419
172.29,1.0546,-90.476
172.19,1.0481,-90.529
172.08,1.0473,-90.658
172.08,1.0473,-90.658
171.83,1.0858,-90.817
171.79,1.0744,-90.793
171.79,1.0744,-90.793
171.65,1.11,-90.767
171.61,1.1291,-90.673
171.56,1.1608,-90.605
171.49,1.1928,-90.54
171.38,1.2259,-90.542
171.23,1.2347,-90.533
171.09,1.2586,-90.439
170.92,1.3099,-90.317
170.77,1.3464,-90.144
170.77,1.3464,-90.144
170.39,1.3991,-90.047
170.39,1.3991,-90.047
169.76,1.5176,-90.322
169.31,1.5608,-90.324
169.52,1.5497,-90.342
169.1,1.5369,-90.277
168.5,1.5358,-90.35
168.82,1.5311,-90.31
168.18,1.5219,-90.332
168.18,1.5219,-90.332
167.49,1.4497,-90.218
166.83,1.3429,-90.063
167.14,1.395,-90.115
166.56,1.3141,-90.061
166.29,1.2847,-90.128
165.98,1.2768,-90.292
165.59,1.2821,-90.487
165.18,1.2983,-90.626
164.68,1.3288,-90.723
164.17,1.3768,-90.766
163.73,1.3548,-90.715
163.31,1.2673,-90.776
162.86,1.142,-90.976
162.42,1.0637,-91.227
162.03,1.0029,-91.339
161.7,0.93491,-91.38
161.43,0.85805,-91.475
161.18,0.75162,-91.65
160.95,0.6721,-91.809
160.71,0.68438,-91.862
160.28,0.86167,-92.183
159.67,1.1668,-92.669
159.13,1.3716,-92.829
158.64,1.5173,-92.843
158.21,1.6221,-92.79
157.8,1.7253,-92.69
157.41,1.8104,-92.487
157.12,1.8332,-92.245
156.96,1.8116,-92.084
156.87,1.7601,-91.943
156.81,1.7183,-91.859
156.76,1.6746,-91.825
156.72,1.6473,-91.827
156.68,1.6469,-91.845
156.65,1.6528,-91.837
156.62,1.6688,-91.861
156.6,1.6874,-91.893
156.6,1.6828,-91.861
156.59,1.6694,-91.828
156.6,1.642,-91.786
156.59,1.6372,-91.806
156.56,1.7021,-91.859
156.59,1.7185,-91.827
156.64,1.7255,-91.876
156.67,1.7303,-91.948
156.7,1.7179,-91.987
156.73,1.7035,-91.988
156.77,1.6966,-92.032
156.82,1.6844,-92.05
156.83,1.7354,-92.167
156.84,1.7542,-92.173
156.9,1.7427,-92.144
156.98,1.7525,-92.213
157.07,1.7704,-92.31
157.14,1.807,-92.445
157.23,1.8178,-92.521
157.36,1.7946,-92.515
157.46,1.8121,-92.551
157.55,1.8289,-92.669
157.65,1.8393,-92.748
157.82,1.8272,-92.784
157.99,1.8228,-92.823
158.12,1.8407,-92.888
158.23,1.8491,-92.967
158.36,1.8117,-92.94
158.52,1.7858,-92.941
158.67,1.7597,-92.949
158.79,1.7137,-92.985
158.91,1.6759,-93.068
159.01,1.6151,-93.113
159.08,1.5636,-93.162
159.12,1.4898,-93.088
159.14,1.4157,-93.018
159.12,1.3923,-93.041
159.1,1.3557,-93
159.09,1.3206,-92.972
159.06,1.2944,-92.982
159.04,1.2655,-92.996
158.96,1.2828,-93.09
158.85,1.2748,-93.202
158.85,1.2748,-93.202
158.7,1.2443,-93.316
158.61,1.2371,-93.299
158.53,1.2243,-93.207
158.47,1.2165,-93.091
158.46,1.2165,-92.953
158.45,1.2341,-92.854
158.42,1.2667,-92.828
158.39,1.2983,-92.789
158.39,1.2983,-92.789
158.39,1.3264,-92.709
158.41,1.37,-92.704
158.46,1.3974,-92.707
158.46,1.3974,-92.707
158.55,1.3711,-92.657
158.56,1.3973,-92.717
158.59,1.4027,-92.756
158.64,1.3924,-92.753
158.7,1.336,-92.715
158.77,1.2861,-92.7
158.81,1.2611,-92.691
158.88,1.2438,-92.72
158.91,1.2496,-92.826
158.97,1.2076,-92.874
159.04,1.1717,-92.939
159.11,1.166,-93.029
159.19,1.1438,-93.097
159.21,1.1184,-93.262
159.27,1.0759,-93.301
159.33,1.0528,-93.304
159.39,1.0388,-93.325
159.44,1.0357,-93.373
159.46,1.0499,-93.436
159.48,1.058,-93.498
159.52,1.0533,-93.522
159.55,1.0417,-93.554
159.57,1.0156,-93.546
159.59,0.99625,-93.523
159.63,0.99903,-93.478
159.66,1.0082,-93.444
159.69,1.0256,-93.395
159.7,1.0364,-93.347
159.72,1.0269,-93.286
159.72,1.0376,-93.259
159.75,0.99489,-93.172
159.81,0.95506,-93.149
159.77,1.0037,-93.239
159.78,1.0267,-93.252
159.82,1.0417,-93.244
159.83,1.0558,-93.254
159.85,1.0746,-93.265
159.82,1.1058,-93.313
159.81,1.0917,-93.319
159.84,1.0431,-93.207
159.81,1.0668,-93.167
159.79,1.0811,-93.112
159.82,1.0834,-93.1
159.79,1.1375,-93.174
159.81,1.1427,-93.228
159.85,1.1304,-93.278
159.84,1.1637,-93.374
159.88,1.1909,-93.386
159.93,1.2537,-93.439
160,1.2926,-93.492
160.04,1.3568,-93.592
160.09,1.4137,-93.66
160.2,1.4151,-93.622
160.28,1.4086,-93.67
160.4,1.3792,-93.712
160.5,1.3928,-93.873
160.65,1.3915,-93.965
160.76,1.3743,-94.039
160.83,1.3782,-94.163
160.9,1.3793,-94.275
160.97,1.3879,-94.434
161.08,1.3742,-94.521
161.17,1.3683,-94.598
161.26,1.3749,-94.686
161.33,1.3604,-94.745
161.38,1.377,-94.823
161.45,1.3929,-94.882
161.55,1.3995,-94.876
161.61,1.4081,-94.931
161.62,1.4317,-94.971
161.64,1.4655,-95.005
161.68,1.4819,-95.023
161.73,1.509,-95.068
161.8,1.5236,-95.153
161.88,1.5104,-95.27
161.94,1.5455,-95.405
161.99,1.5864,-95.591
162.06,1.6203,-95.79
162.13,1.6436,-95.948
162.18,1.6795,-96.149
162.23,1.7029,-96.372
162.28,1.734,-96.63
162.33,1.7467,-96.887
162.42,1.7381,-97.107
162.52,1.733,-97.373
162.59,1.7752,-97.667
162.66,1.822,-97.907
162.72,1.8849,-98.13
162.75,1.9436,-98.283
162.78,1.9935,-98.408
162.8,2.0476,-98.527
162.82,2.1002,-98.627
162.85,2.1199,-98.69
162.85,2.1199,-98.69
162.89,2.1966,-98.873
162.89,2.1966,-98.873
162.92,2.3023,-99.076
162.92,2.3023,-99.076
162.98,2.427,-99.298
163.01,2.4772,-99.328
163.01,2.4772,-99.328
163.14,2.5045,-99.253
163.23,2.498,-99.201
163.31,2.5107,-99.242
163.41,2.5109,-99.336
163.5,2.5218,-99.465
163.6,2.5173,-99.61
163.73,2.4842,-99.762
163.89,2.4172,-99.888
164.06,2.3422,-100.09
164.27,2.2173,-100.32
164.54,2.1364,-100.58
164.96,2.1051,-100.73
165.43,2.1115,-100.82
165.88,2.1673,-100.81
166.37,2.2741,-100.79
166.82,2.4095,-100.97
167.28,2.5269,-101.28
167.74,2.6194,-101.83
168.16,2.69,-102.48
168.53,2.7096,-103.09
168.91,2.7086,-103.63
169.28,2.6824,-104.15
169.64,2.6156,-104.58
170.06,2.521,-104.93
170.52,2.4142,-105.24
170.91,2.2894,-105.57
170.91,2.2894,-105.57
171.64,2.0519,-106.12
172.02,1.9148,-106.3
172.02,1.9148,-106.3
172.57,1.7073,-106.94
172.74,1.6288,-107.35
172.89,1.5905,-107.87
173.02,1.6281,-108.51
173.16,1.7385,-109.21
173.36,1.9022,-110.05
173.65,2.0863,-111.01
174.01,2.2609,-112.04
174.42,2.4096,-113.2
174.86,2.5084,-114.34
175.3,2.5699,-115.33
175.71,2.5968,-116.29
176.05,2.5822,-117.2
176.29,2.5695,-117.98
176.48,2.595,-118.67
176.66,2.6329,-119.26
176.85,2.6342,-119.7
176.98,2.5733,-120.11
177.04,2.5103,-120.56
177.15,2.5905,-120.99
177.35,2.6972,-121.42
177.58,2.7642,-121.82
177.77,2.754,-122.12
177.92,2.6997,-122.51
178.11,2.569,-122.89
178.35,2.4052,-123.3
178.61,2.2369,-123.93
178.93,2.1183,-124.8
179.39,2.1164,-125.83
-179.87,2.2152,-127.02
-178.9,2.3218,-128.14
-177.96,2.4228,-129.04
-177.08,2.4998,-129.79
-176.28,2.512,-130.38
-175.62,2.5019,-130.78
-175.11,2.5337,-131.05
-174.74,2.5607,-131.14
-174.47,2.53,-131.1
-174.19,2.4753,-130.98
-173.92,2.41,-130.8
-173.7,2.3307,-130.53
-173.51,2.2284,-130.21
-173.33,2.1565,-129.84
-173.2,2.1475,-129.46
-173.17,2.2392,-129.1
-173.27,2.4298,-128.79
-173.4,2.5517,-128.65
-173.54,2.5583,-128.75
-173.73,2.515,-129.12
-173.99,2.468,-129.65
-174.27,2.3847,-130.17
-174.54,2.2345,-130.64
-174.77,2.0224,-131.08
-174.97,1.7534,-131.54
-175.14,1.486,-132
-175.29,1.2808,-132.42
-175.45,1.1203,-132.77
-175.62,0.96967,-133.07
-175.78,0.81891,-133.32
-175.93,0.6212,-133.64
-176.06,0.35421,-134.04
-176.18,0.096071,-134.45
-176.31,-0.13768,-134.88
-176.41,-0.38284,-135.35
-176.47,-0.64078,-135.83
-176.5,-0.88198,-136.29
-176.48,-1.063,-136.72
-176.51,-1.1964,-137.33
-176.57,-1.2926,-138.02
-176.63,-1.4146,-138.77
-176.63,-1.5936,-139.39
-176.62,-1.849,-140.06
-176.64,-2.1586,-140.75
-176.71,-2.4352,-141.39
-176.76,-2.694,-141.95
-176.83,-2.9116,-142.5
-176.93,-3.1242,-143.15
-177.03,-3.3526,-143.75
-177.14,-3.6055,-144.4
-177.14,-3.6055,-144.4
-177.34,-4.062,-145.58
-177.34,-4.062,-145.58
-177.54,-4.2272,-146.98
-177.54,-4.2272,-146.98
-177.73,-4.2522,-148.52
-177.83,-4.2477,-149.27
-177.95,-4.1987,-150.05
-178.03,-4.0951,-150.78
-178.1,-4.0176,-151.51
-178.24,-3.937,-152.32
-178.39,-3.7609,-153.04
-178.35,-3.5658,-153.47
-178.25,-3.2456,-153.81
-178.15,-2.9601,-154.1
-178.1,-2.8082,-154.55
-178.22,-2.6703,-155.33
-178.37,-2.5545,-156.14
-178.45,-2.5713,-156.89
-178.5,-2.8264,-157.56
-178.52,-3.0618,-158.01
-178.45,-3.47,-158.23
-178.31,-3.9795,-158.32
-178.18,-4.2632,-158.35
-178.11,-4.2768,-158.36
-178.09,-4.2313,-158.24
-178.13,-4.2515,-157.94
-178.18,-4.3881,-157.51
-178.26,-4.5971,-157.06
-178.38,-4.8462,-156.76
-178.51,-5.0862,-156.69
-178.64,-5.2565,-156.7
-178.76,-5.33,-156.76
-178.86,-5.3038,-156.93
-178.97,-5.1916,-157.26
-179.08,-5.0857,-157.74
-179.17,-5.0554,-158.3
-179.26,-5.0543,-158.91
-179.34,-5.0601,-159.5
-179.43,-5.0745,-160.06
-179.53,-5.076,-160.7
-179.64,-5.0597,-161.44
-179.75,-5.0575,-162.2
-179.89,-5.0683,-163.01
179.98,-5.0679,-163.8
179.83,-5.0248,-164.55
179.65,-4.9778,-165.31
179.5,-4.9587,-166.03
179.42,-4.9857,-166.62
179.29,-4.9202,-167.35
179.21,-4.7786,-167.92
179.08,-4.7317,-168.55
178.8,-4.7629,-169.5
178.75,-4.9625,-170.24
179.04,-5.1675,-170.74
179.57,-5.2928,-171.2
-179.71,-5.2725,-171.75
-178.98,-5.1533,-172.45
-178.3,-5.0993,-173.24
-177.77,-5.2927,-174.1
-177.51,-5.7531,-175.03
-177.46,-6.3195,-176.08
-177.45,-6.7306,-177.13
-177.39,-6.9646,-178.1
-177.37,-7.1734,-179.01
-177.45,-7.5212,-179.82
-177.67,-8.1246,179.45
-177.97,-8.9392,178.8
-178.25,-9.6762,178.22
-178.45,-10.164,177.7
-178.54,-10.482,177.31
-178.54,-10.482,177.31
-178.72,-11.178,176.31
-178.95,-11.651,175.6
-178.95,-11.651,175.6
-179.47,-12.202,173.83
-179.63,-12.287,172.86
-179.85,-12.631,170.9
-179.76,-12.431,171.86
-179.89,-12.787,169.97
-179.89,-12.787,169.97
-179.98,-12.952,168.52
179.83,-13.11,167.98
179.55,-13.337,167.5
179.34,-13.538,167.1
179.25,-13.676,166.83
179.22,-13.781,166.6
179.1,-13.931,166.27
178.83,-14.174,165.78
178.5,-14.447,165.21
178.23,-14.651,164.62
178.06,-14.791,164.02
178.01,-14.89,163.53
177.97,-14.972,163.16
177.86,-15.093,162.84
177.86,-15.093,162.84
177.65,-15.383,162.1
177.65,-15.383,162.1
177.58,-15.438,161.06
177.12,-15.573,159.59
177.39,-15.473,160.35
176.87,-15.695,158.88
176.87,-15.695,158.88
176.58,-15.832,157.74
176.43,-15.87,157.38
176.24,-15.956,157.2
176.04,-16.071,157.08
175.87,-16.171,156.94
175.74,-16.245,156.79
175.59,-16.312,156.51
175.37,-16.382,156.05
175.17,-16.421,155.46
175.02,-16.404,154.83
174.9,-16.322,154.17
174.72,-16.217,153.48
174.45,-16.127,152.86
174.15,-16.066,152.39
174.04,-15.919,152.33
173.91,-15.784,152.25
173.68,-15.706,152.04
173.48,-15.683,151.81
173.3,-15.634,151.45
173.18,-15.489,150.99
172.97,-15.363,150.4
172.62,-15.261,149.71
172.18,-15.181,148.94
171.74,-15.098,148.12
171.37,-14.98,147.27
171.08,-14.811,146.43
170.83,-14.561,145.68
170.54,-14.359,144.91
170.54,-14.359,144.91
169.95,-14.162,143.49
169.65,-14.001,142.73
169.35,-13.816,141.98
168.97,-13.574,141.14
168.65,-13.291,140.28
168.47,-13.028,139.5
168.27,-12.766,138.62
168.05,-12.554,137.66
167.68,-12.301,136.48
167.42,-12.027,135.51
167.26,-11.73,134.73
167.12,-11.407,134.01
166.95,-11.107,133.31
166.75,-10.863,132.46
166.51,-10.657,131.48
166.37,-10.481,130.65
166.3,-10.286,129.8
166.24,-10.085,128.87
166.12,-9.8602,127.89
166.05,-9.6524,127.01
166.05,-9.4811,126.26
166.07,-9.3084,125.62
166.04,-9.0859,124.99
165.99,-8.8885,124.39
166.01,-8.7363,123.88
166.09,-8.6075,123.29
166.19,-8.4957,122.69
166.19,-8.3577,121.98
166.11,-8.222,121.2
166.07,-8.1149,120.54
166.23,-8.1586,120.17
166.53,-8.311,119.97
166.59,-8.2604,119.53
166.47,-8.1573,119.18
166.21,-8.0371,118.78
166,-7.9294,118.37
165.92,-7.8582,118.02
165.89,-7.7822,117.63
165.9,-7.7407,117.39
165.88,-7.7188,117.22
165.88,-7.7188,117.22
165.8,-7.5937,117
165.72,-7.4952,116.93
165.7,-7.4261,116.88
165.69,-7.358,116.75
165.55,-7.2687,116.62
165.34,-7.154,116.5
165.17,-7.0616,116.21
165.13,-7.0243,115.75
165.13,-7.0032,115.14
165.13,-6.9603,114.58
165.12,-6.9059,114.21
165.16,-6.8644,114.01
165.25,-6.8377,113.93
165.37,-6.8036,113.97
165.47,-6.7386,114.08
165.52,-6.6334,114.24
165.49,-6.5329,114.28
165.45,-6.4309,114.2
165.45,-6.4309,114.2
165.58,-6.3887,113.87
165.69,-6.4185,113.75
165.69,-6.4185,113.75
165.82,-6.4907,113.77
165.88,-6.529,113.91
165.95,-6.5747,114.18
166,-6.6187,114.41
166.07,-6.7266,114.76
166.16,-6.844,114.99
166.26,-6.9489,115.08
166.35,-7.0416,115.07
166.42,-7.1176,114.98
166.43,-7.1272,114.79
166.46,-7.122,114.66
166.57,-7.1498,114.64
